sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
M,True,True,0,Assalariado,Secundário,Casado,Casa,47,6.63013698630137,2.0,14799.21
F,True,True,0,Servidor público,Superior completo,Separado,Casa,52,5.219178082191782,1.0,3105.18
F,True,True,2,Empresário,Superior completo,Casado,Casa,33,3.7863013698630135,4.0,3511.16
F,False,True,0,Assalariado,Secundário,Separado,Casa,59,21.50958904109589,1.0,6282.11
M,True,True,2,Assalariado,Superior completo,União,Casa,35,13.186301369863012,4.0,9336.86
F,False,True,1,Empresário,Secundário,União,Casa,32,8.128767123287671,3.0,1522.45
F,True,True,0,Servidor público,Superior completo,Solteiro,Casa,60,41.2,1.0,15751.8
F,False,True,0,Assalariado,Secundário,Solteiro,Aluguel,46,1.8438356164383565,1.0,2502.49
M,False,True,2,Assalariado,Secundário,Casado,Casa,38,2.8109589041095893,4.0,8748.01
F,False,True,2,Assalariado,Secundário,Casado,Casa,39,18.13972602739726,4.0,12752.66
M,True,True,1,Empresário,Secundário,Casado,Casa,41,11.627397260273971,3.0,5082.97
M,True,False,2,Assalariado,Secundário,Casado,Casa,38,7.2,4.0,4920.04
M,True,True,0,Assalariado,Superior completo,Casado,Casa,35,7.147945205479453,2.0,20859.39
M,False,True,0,Assalariado,Superior completo,Separado,Casa,33,3.3698630136986303,1.0,2554.38
M,False,False,0,Empresário,Superior incompleto,Casado,Casa,30,6.372602739726028,2.0,4133.5
M,True,True,2,Empresário,Superior completo,Casado,Casa,40,0.6273972602739726,4.0,4016.38
M,True,True,1,Assalariado,Superior completo,Casado,Casa,47,1.5123287671232877,3.0,4487.78
F,True,True,1,Assalariado,Secundário,Casado,Casa,29,4.764383561643836,3.0,2529.92
F,False,True,0,Pensionista,Superior completo,Casado,Casa,62,,2.0,1533.95
F,False,True,0,Empresário,Superior completo,Casado,Casa,51,13.2986301369863,2.0,17853.81
F,False,True,0,Pensionista,Superior completo,Casado,Casa,57,,2.0,1788.1
F,False,True,0,Assalariado,Secundário,Solteiro,Casa,35,1.8712328767123287,1.0,1633.73
F,True,False,1,Assalariado,Superior completo,União,Casa,38,17.775342465753425,3.0,7556.74
F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,44,7.4301369863013695,1.0,4204.98
F,True,True,1,Empresário,Superior completo,Casado,Casa,31,4.427397260273971,3.0,2885.34
F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,3715.49
M,True,True,1,Empresário,Superior incompleto,Casado,Casa,45,7.687671232876712,3.0,3998.44
M,False,False,0,Assalariado,Superior completo,Casado,Casa,41,2.912328767123288,2.0,6164.15
F,False,False,1,Assalariado,Superior completo,Casado,Com os pais,34,0.2794520547945205,3.0,3166.09
F,False,True,0,Empresário,Secundário,Solteiro,Casa,35,17.186301369863013,1.0,4316.84
M,True,True,1,Assalariado,Superior incompleto,Casado,Casa,46,2.33972602739726,3.0,3617.97
F,True,True,1,Assalariado,Superior completo,Solteiro,Casa,29,1.0986301369863014,2.0,1293.11
M,False,True,0,Empresário,Secundário,Casado,Casa,57,0.8438356164383561,2.0,6533.86
M,True,False,0,Servidor público,Superior completo,Casado,Com os pais,33,6.336986301369863,2.0,3203.36
F,True,True,1,Empresário,Superior completo,Casado,Casa,30,6.7972602739726025,3.0,9795.7
F,False,True,1,Assalariado,Superior completo,Casado,Casa,31,3.9863013698630136,3.0,4069.67
F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,2403.69
F,False,False,0,Assalariado,Superior completo,Solteiro,Casa,46,18.12054794520548,1.0,5070.41
M,False,True,1,Assalariado,Superior completo,Casado,Casa,28,2.9616438356164383,3.0,6445.6
F,True,True,0,Empresário,Superior completo,Casado,Casa,39,5.126027397260274,2.0,5619.05
F,False,True,0,Empresário,Superior completo,Casado,Casa,32,8.164383561643836,2.0,12800.23
F,False,True,1,Assalariado,Superior completo,Separado,Casa,39,4.032876712328767,2.0,7363.91
M,False,True,0,Assalariado,Secundário,Casado,Casa,52,0.947945205479452,2.0,1076.93
F,False,True,0,Empresário,Secundário,Casado,Casa,43,15.972602739726028,2.0,3545.48
F,False,True,2,Assalariado,Superior completo,Separado,Casa,37,12.873972602739729,3.0,6035.14
F,False,True,1,Empresário,Secundário,Separado,Casa,42,0.2630136986301369,2.0,6468.17
M,True,False,0,Empresário,Secundário,Casado,Casa,48,6.8054794520547945,2.0,8710.61
M,True,True,0,Assalariado,Secundário,Casado,Casa,34,2.128767123287671,2.0,1817.56
F,False,True,0,Empresário,Superior completo,Casado,Casa,53,7.884931506849315,2.0,7747.77
F,True,True,0,Empresário,Superior completo,Casado,Casa,51,5.890410958904107,2.0,2142.35
M,True,False,0,Assalariado,Secundário,Casado,Casa,54,6.435616438356163,2.0,10841.45
F,False,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,3508.85
F,False,True,0,Assalariado,Superior completo,Casado,Governamental,56,10.082191780821915,2.0,2074.1
F,False,False,0,Pensionista,Superior completo,Casado,Casa,61,,2.0,2447.62
F,False,True,0,Empresário,Secundário,Casado,Casa,28,6.2027397260273975,2.0,2448.99
F,True,False,0,Servidor público,Superior completo,Solteiro,Casa,33,10.43013698630137,1.0,1730.45
F,False,False,2,Assalariado,Secundário,Casado,Casa,43,21.610958904109587,4.0,4171.17
F,False,True,0,Empresário,Secundário,Viúvo,Casa,57,2.8767123287671232,1.0,4876.41
M,True,False,2,Pensionista,Secundário,Casado,Casa,55,,4.0,8869.55
F,False,True,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,547.73
M,True,True,1,Assalariado,Secundário,Casado,Casa,44,4.432876712328767,3.0,2503.59
F,False,True,1,Assalariado,Superior completo,Casado,Casa,28,6.515068493150685,3.0,970.48
M,True,True,0,Assalariado,Superior completo,União,Casa,35,0.4246575342465753,2.0,1522.79
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,62,,1.0,5402.44
M,True,False,0,Assalariado,Secundário,Casado,Casa,30,6.934246575342466,2.0,8683.01
M,False,True,1,Servidor público,Superior completo,Casado,Casa,29,6.452054794520548,3.0,10106.86
M,False,False,1,Assalariado,Secundário,Casado,Casa,30,3.4356164383561643,3.0,9254.59
F,False,False,0,Pensionista,Superior completo,Viúvo,Casa,58,,1.0,2124.66
F,True,True,1,Empresário,Pós graduação,Casado,Casa,33,2.682191780821918,3.0,1500.02
F,False,True,0,Assalariado,Secundário,Solteiro,Casa,43,2.8465753424657536,1.0,2469.05
M,True,False,1,Assalariado,Superior completo,Casado,Casa,48,9.186301369863012,3.0,4541.73
F,True,False,0,Servidor público,Superior completo,Viúvo,Casa,53,16.10958904109589,1.0,5254.78
F,False,False,0,Assalariado,Secundário,Solteiro,Casa,32,5.92876712328767,1.0,679.88
F,False,False,0,Assalariado,Superior completo,Casado,Casa,30,4.301369863013698,2.0,1696.96
F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,1165.52
F,False,False,0,Assalariado,Secundário,Solteiro,Com os pais,52,6.723287671232876,1.0,1094.33
F,False,False,0,Empresário,Superior completo,Casado,Casa,48,11.558904109589042,2.0,8126.94
F,False,True,1,Assalariado,Superior completo,Casado,Casa,30,2.0876712328767124,3.0,749.8
F,False,True,0,Assalariado,Secundário,Casado,Casa,40,1.7150684931506852,2.0,1365.93
M,True,False,0,Empresário,Superior completo,Casado,Com os pais,60,6.36986301369863,2.0,5213.86
M,False,True,0,Empresário,Superior completo,Casado,Casa,57,7.8410958904109584,2.0,11363.31
F,False,False,0,Empresário,Secundário,Casado,Casa,57,16.93150684931507,2.0,4981.71
M,True,False,0,Assalariado,Superior completo,Casado,Governamental,49,3.328767123287671,2.0,24552.27
F,False,True,0,Assalariado,Secundário,Casado,Casa,64,1.2849315068493148,2.0,1129.29
F,False,True,1,Assalariado,Superior completo,Separado,Casa,32,3.0465753424657533,2.0,1933.65
F,False,False,0,Assalariado,Superior completo,Casado,Casa,27,6.778082191780823,2.0,803.3
F,False,True,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,2108.13
M,True,True,0,Assalariado,Secundário,Solteiro,Casa,25,5.832876712328768,1.0,5556.43
F,False,True,0,Assalariado,Superior completo,Separado,Casa,50,4.2027397260273975,1.0,1384.07
F,True,True,0,Assalariado,Secundário,Casado,Casa,45,8.624657534246575,2.0,2895.24
F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,2025.02
F,False,True,2,Assalariado,Secundário,Separado,Casa,39,9.841095890410957,3.0,5000.61
F,True,True,0,Assalariado,Superior completo,Casado,Casa,46,5.454794520547946,2.0,4385.07
F,False,True,0,Assalariado,Secundário,Casado,Casa,45,5.994520547945205,2.0,3322.93
F,False,False,1,Assalariado,Secundário,Casado,Casa,33,9.432876712328769,3.0,3606.31
F,False,True,0,Pensionista,Secundário,Casado,Casa,59,,2.0,5165.3
F,True,True,0,Empresário,Superior incompleto,Solteiro,Casa,25,3.808219178082192,1.0,3175.06
F,True,True,0,Empresário,Superior completo,Solteiro,Com os pais,26,3.2684931506849315,1.0,2272.02
M,False,True,2,Empresário,Superior completo,Casado,Casa,33,5.991780821917808,4.0,6711.55
F,False,False,1,Assalariado,Superior completo,Casado,Casa,37,7.882191780821918,3.0,14468.09
M,True,True,0,Empresário,Superior incompleto,Casado,Com os pais,27,1.1232876712328768,2.0,2350.11
F,True,False,0,Assalariado,Secundário,Casado,Casa,34,10.123287671232877,2.0,3067.59
F,False,True,0,Assalariado,Secundário,Casado,Casa,57,31.36438356164384,2.0,1847.72
M,True,False,1,Assalariado,Secundário,Casado,Aluguel,31,9.334246575342464,3.0,13414.81
F,False,True,0,Assalariado,Secundário,União,Casa,40,1.347945205479452,2.0,2192.52
M,False,True,0,Empresário,Superior completo,Casado,Casa,34,11.065753424657538,2.0,8849.02
F,False,True,1,Assalariado,Secundário,Casado,Casa,37,4.5178082191780815,3.0,1278.63
F,True,True,0,Assalariado,Secundário,Casado,Casa,58,9.975342465753425,2.0,4669.8
M,True,False,0,Assalariado,Superior completo,Casado,Casa,26,7.70958904109589,2.0,2160.19
F,False,True,0,Pensionista,Superior completo,Casado,Casa,53,,2.0,9956.77
F,False,True,1,Empresário,Superior completo,Solteiro,Casa,39,1.180821917808219,2.0,4850.82
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,59,,1.0,581.28
F,False,True,0,Assalariado,Superior completo,Casado,Casa,37,3.468493150684932,2.0,625.67
F,False,False,1,Empresário,Superior incompleto,Casado,Com os pais,32,7.561643835616437,3.0,7524.1
M,False,True,0,Empresário,Superior completo,Solteiro,Com os pais,27,2.9534246575342467,1.0,6007.89
F,False,False,0,Assalariado,Secundário,Solteiro,Casa,31,4.435616438356164,1.0,915.11
F,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,9814.2
M,True,True,0,Assalariado,Secundário,Casado,Casa,39,2.2136986301369856,2.0,2484.39
M,True,True,0,Assalariado,Secundário,Casado,Casa,60,28.04383561643836,2.0,13572.02
F,True,True,1,Assalariado,Superior completo,Casado,Casa,26,7.386301369863013,3.0,6100.11
F,True,True,0,Assalariado,Superior completo,Casado,Casa,40,6.6876712328767125,2.0,1246.91
M,True,False,0,Empresário,Superior completo,Casado,Casa,39,12.693150684931505,2.0,7867.4
F,False,False,0,Assalariado,Superior completo,Solteiro,Casa,26,1.4246575342465753,1.0,4760.94
F,False,False,3,Assalariado,Superior incompleto,Casado,Governamental,42,6.767123287671232,5.0,1115.59
F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,24,3.104109589041096,1.0,6865.42
M,True,True,2,Pensionista,Secundário,Casado,Casa,46,,4.0,2768.48
F,False,True,1,Assalariado,Superior incompleto,Casado,Casa,35,9.463013698630135,3.0,2209.76
M,False,True,1,Assalariado,Superior completo,Casado,Casa,28,2.9616438356164383,3.0,2158.97
F,True,False,0,Assalariado,Secundário,Casado,Com os pais,33,0.547945205479452,2.0,1304.47
F,True,False,1,Assalariado,Superior completo,Casado,Governamental,34,6.8,3.0,2977.07
F,True,True,0,Assalariado,Superior completo,Casado,Comunitário,60,0.9506849315068492,2.0,4156.66
F,False,False,0,Pensionista,Superior completo,Casado,Casa,52,,2.0,4992.05
M,False,False,0,Assalariado,Secundário,Casado,Casa,58,5.013698630136987,2.0,3874.4
F,True,True,0,Assalariado,Superior completo,Casado,Casa,36,14.643835616438356,2.0,2111.17
M,False,False,0,Empresário,Superior completo,Solteiro,Casa,25,4.123287671232877,1.0,4532.73
F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,3570.54
F,False,False,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,1598.61
F,False,False,0,Assalariado,Secundário,União,Casa,50,5.353424657534247,2.0,1327.57
F,True,False,0,Pensionista,Superior completo,Casado,Casa,55,,2.0,1057.91
F,False,False,0,Assalariado,Secundário,Casado,Casa,57,3.1643835616438367,2.0,2072.49
F,True,True,0,Assalariado,Superior completo,Casado,Comunitário,60,0.9506849315068492,2.0,2095.82
F,True,True,1,Assalariado,Superior completo,Casado,Casa,33,1.9753424657534249,3.0,5520.08
F,False,True,1,Empresário,Secundário,Viúvo,Governamental,46,26.71506849315068,2.0,11263.82
F,False,True,1,Assalariado,Secundário,Casado,Casa,34,15.687671232876712,3.0,3184.53
F,False,False,0,Assalariado,Superior completo,Casado,Casa,38,6.183561643835616,2.0,2493.89
F,False,True,0,Assalariado,Superior completo,Casado,Casa,37,9.512328767123286,2.0,2337.88
F,False,False,0,Pensionista,Secundário,Solteiro,Casa,64,,1.0,1758.62
F,True,True,0,Pensionista,Superior incompleto,Casado,Casa,58,,2.0,1583.5
F,False,True,2,Empresário,Secundário,Casado,Casa,27,4.6,4.0,1482.63
F,False,True,0,Assalariado,Secundário,Separado,Casa,53,5.764383561643837,1.0,5135.91
F,True,False,1,Assalariado,Secundário,Casado,Casa,29,11.58904109589041,3.0,2050.9
F,False,True,1,Pensionista,Secundário,Casado,Casa,56,,3.0,3074.3
M,False,False,0,Empresário,Superior incompleto,Casado,Casa,30,6.372602739726028,2.0,8416.63
M,True,False,0,Assalariado,Secundário,Casado,Casa,33,0.5342465753424658,2.0,5038.38
F,False,True,2,Assalariado,Superior completo,Casado,Casa,30,6.27123287671233,4.0,2749.88
M,False,True,0,Empresário,Superior incompleto,União,Aluguel,29,1.556164383561644,2.0,12461.47
M,True,False,0,Empresário,Secundário,Separado,Com os pais,28,1.523287671232877,1.0,3688.8
M,True,True,0,Assalariado,Secundário,Casado,Casa,39,20.18904109589041,2.0,94089.21
M,True,False,1,Empresário,Secundário,Casado,Casa,33,7.926027397260274,3.0,19739.66
F,True,False,0,Servidor público,Secundário,União,Casa,45,19.534246575342465,2.0,5185.83
M,False,False,0,Assalariado,Superior completo,Casado,Casa,37,6.953424657534248,2.0,6034.69
F,False,True,1,Assalariado,Superior completo,Casado,Casa,30,2.0876712328767124,3.0,749.8
M,False,False,1,Assalariado,Secundário,Casado,Casa,27,1.5178082191780822,3.0,1594.22
M,True,True,0,Assalariado,Superior completo,Casado,Casa,45,2.8767123287671232,2.0,3554.48
M,False,True,1,Servidor público,Superior completo,Casado,Casa,29,6.452054794520548,3.0,7981.3
F,False,False,0,Pensionista,Superior completo,Casado,Casa,57,,2.0,3169.78
F,False,True,0,Pensionista,Secundário,Casado,Casa,59,,2.0,1653.92
F,False,True,0,Assalariado,Secundário,Solteiro,Casa,48,21.03013698630137,1.0,6213.01
F,False,False,2,Assalariado,Superior completo,Casado,Com os pais,41,20.86027397260274,4.0,2947.88
M,True,True,1,Empresário,Superior completo,Casado,Casa,44,5.594520547945206,3.0,12361.48
M,True,False,1,Empresário,Superior completo,Casado,Casa,39,0.8,3.0,4453.77
F,False,True,0,Empresário,Secundário,Casado,Casa,52,6.356164383561644,2.0,1122.65
M,False,False,0,Servidor público,Secundário,Casado,Casa,39,0.8657534246575342,2.0,3865.05
M,False,True,2,Assalariado,Superior completo,Casado,Casa,30,11.687671232876712,4.0,19907.02
F,False,True,0,Empresário,Secundário,Solteiro,Casa,48,13.887671232876713,1.0,7990.58
F,False,True,3,Empresário,Secundário,Casado,Casa,45,1.1287671232876713,5.0,1792.25
F,True,True,0,Pensionista,Secundário,Casado,Casa,54,,2.0,814.93
F,False,False,0,Pensionista,Secundário,Casado,Casa,63,,2.0,543.56
F,False,False,0,Assalariado,Secundário,Casado,Casa,54,6.0465753424657525,2.0,4506.02
M,False,False,0,Empresário,Secundário,União,Com os pais,24,2.695890410958904,2.0,1870.33
F,False,True,0,Assalariado,Secundário,Casado,Casa,49,27.728767123287675,2.0,6832.81
F,True,True,0,Pensionista,Superior completo,Casado,Casa,57,,2.0,8235.62
F,False,False,1,Empresário,Superior completo,Casado,Casa,33,2.547945205479452,3.0,10546.8
F,False,True,1,Assalariado,Secundário,Casado,Casa,38,0.7150684931506849,3.0,300.76
F,False,True,0,Assalariado,Superior completo,Casado,Com os pais,36,14.257534246575348,2.0,1873.82
F,False,False,0,Assalariado,Superior completo,Separado,Governamental,52,14.364383561643836,1.0,5234.44
F,True,False,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,11774.5
F,False,True,1,Assalariado,Superior completo,União,Casa,37,5.156164383561643,3.0,8531.15
F,False,True,0,Pensionista,Superior completo,Viúvo,Casa,62,,1.0,1236.19
F,True,True,0,Pensionista,Superior completo,Viúvo,Casa,62,,1.0,2316.11
F,False,False,0,Assalariado,Secundário,Casado,Casa,53,3.4301369863013704,2.0,9009.62
M,False,False,0,Assalariado,Superior completo,Solteiro,Casa,26,0.96986301369863,1.0,4162.68
F,False,True,1,Assalariado,Superior completo,Casado,Casa,43,12.065753424657537,3.0,1822.95
F,True,True,0,Pensionista,Secundário,Casado,Casa,66,,2.0,2119.18
M,True,True,2,Servidor público,Superior completo,Casado,Estúdio,35,10.876712328767123,4.0,14678.0
F,False,True,0,Assalariado,Superior completo,Casado,Casa,35,5.638356164383563,2.0,614.83
F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,3479.22
F,True,True,1,Assalariado,Superior completo,Casado,Casa,45,6.786301369863014,3.0,3579.27
M,True,True,0,Assalariado,Secundário,União,Casa,44,6.471232876712329,2.0,6526.81
F,False,True,1,Assalariado,Secundário,Casado,Casa,27,8.684931506849315,3.0,5380.59
F,True,True,1,Empresário,Secundário,Casado,Casa,41,0.7890410958904109,3.0,10608.7
M,True,True,0,Assalariado,Superior completo,Casado,Com os pais,39,4.882191780821918,2.0,2607.29
F,False,False,2,Assalariado,Superior incompleto,Casado,Com os pais,36,8.186301369863013,4.0,4967.87
M,True,True,1,Assalariado,Superior incompleto,Casado,Casa,31,13.723287671232876,3.0,9221.35
F,False,True,2,Empresário,Superior completo,Casado,Casa,34,1.1863013698630136,4.0,3277.53
F,False,True,0,Assalariado,Superior completo,Casado,Casa,54,21.145205479452056,2.0,1130.99
M,False,True,0,Pensionista,Primário,Casado,Casa,64,,2.0,12695.32
F,True,True,0,Assalariado,Secundário,Casado,Casa,43,5.764383561643837,2.0,2790.65
M,True,False,1,Assalariado,Secundário,Separado,Casa,40,4.079452054794522,2.0,3035.11
F,False,True,0,Servidor público,Superior completo,Viúvo,Casa,48,23.17808219178082,1.0,3501.56
F,False,True,1,Pensionista,Superior completo,União,Casa,52,,3.0,1226.66
F,False,False,0,Empresário,Primário,Casado,Governamental,52,0.6328767123287671,2.0,1854.41
M,False,True,0,Pensionista,Superior completo,Casado,Casa,53,,2.0,3202.52
F,False,True,0,Empresário,Superior completo,Solteiro,Casa,46,1.7589041095890412,1.0,4577.18
F,True,False,0,Pensionista,Secundário,União,Casa,59,,2.0,442.33
M,True,True,0,Assalariado,Superior completo,Casado,Casa,29,7.4301369863013695,2.0,6765.92
